tourney_id,tourney_name,tourney_location,surface,draw_size,tourney_level,tourney_date
1978-319,Kitzbuhel,Kitzbuehel,Clay,32,A,19780724
1974-319,Kitzbuhel,Kitzbuehel,Clay,32,A,19740721
1992-319,Kitzbuhel,Kitzbuehel,Clay,48,A,19920720
2005-319,Kitzbuhel,Kitzbuehel,Clay,48,A,20050725
2021-0319,Kitzbuhel,Kitzbuehel,Clay,32,A,20210726
1995-326,Kuala Lumpur,Kuala Lumpur,Carpet,32,A,19951002
2015-6003,Kuala Lumpur,Kuala Lumpur,Hard,28,A,20150928
2012-6003,Kuala Lumpur,Kuala Lumpur,Hard,28,A,20120924
1994-326,Kuala Lumpur,Kuala Lumpur,Carpet,32,A,19940926
2013-6003,Kuala Lumpur,Kuala Lumpur,Hard,28,A,20130923
2011-6003,Kuala Lumpur,Kuala Lumpur,Hard,28,A,20110926
2009-6003,Kuala Lumpur,Kuala Lumpur,Hard,28,A,20090928
2010-6003,Kuala Lumpur,Kuala Lumpur,Hard,28,A,20100927
2014-6003,Kuala Lumpur,Kuala Lumpur,Hard,28,A,20140922
1993-450,Kuala Lumpur-1,Kuala Lumpur,Hard,32,A,19930104
1993-326,Kuala Lumpur-2,Kuala Lumpur,Hard,32,A,19930927
1976-813,La Costa,La Costa,Hard,16,A,19760316
1977-813,La Costa,La Costa,Hard,64,A,19770321
1975-813,La Costa WCT,Carlsbad,Hard,32,A,19750217
1982-813,La Costa WCT,Carlsbad,Hard,16,A,19820810
1968-9336,La Jolla,La Jolla,Hard,32,A,19681002
1968-9328,La Paz NTL,La Paz,Clay,4,A,19681027
1982-404,La Quinta,La Quinta,Hard,64,A,19820215
1986-708,La Quinta,La Quinta,Hard,56,A,19860224
1984-708,La Quinta,La Quinta,Hard,56,A,19840213
1983-708,La Quinta,La Quinta,Hard,64,A,19830221
1981-708,La Quinta,La Quinta,Hard,64,A,19810216
1985-708,La Quinta,La Quinta,Hard,56,A,19850218
1974-813,Lacosta WCT,Carlsbad,Hard,32,A,19740303
1973-813,Lacosta WCT,Carlsbad,Hard,32,A,19730122
1979-1728,Lafayette,Lafayette,Carpet,32,A,19790830
1980-205,Lagos,Lagos,Clay,32,A,19800225
1978-205,Lagos,Lagos,Clay,32,A,19780305
1979-205,Lagos,Lagos,Hard,32,A,19790226
1976-205,Lagos WCT,Lagos,Clay,16,A,19760210
1977-2020,Laguna Niguel,Laguna Niguel,Hard,32,A,19770914
1974-6836,Lakeway,Lakeway,Hard,16,A,19740115
1973-413,Las Vegas,Las Vegas,Hard,32,A,19730514
1983-413,Las Vegas,Las Vegas,Hard,32,A,19830424
1976-3933,Las Vegas,Las Vegas,Carpet,8,A,19761202
1969-413,Las Vegas,Las Vegas,Hard,32,A,19691006
1981-413,Las Vegas,Las Vegas,Hard,32,A,19810420
1975-413,Las Vegas,Las Vegas,Hard,32,A,19750512
1974-413,Las Vegas,Las Vegas,Hard,32,A,19740513
2008-433,Las Vegas,Las Vegas,Hard,32,A,20080303
1982-413,Las Vegas,Las Vegas,Hard,32,A,19820425
1980-413,Las Vegas,Las Vegas,Hard,32,A,19800422
2007-433,Las Vegas,Las Vegas,Hard,32,A,20070226
1970-413,Las Vegas,Las Vegas,Hard,16,A,19700513
2006-433,Las Vegas,Las Vegas,Hard,32,A,20060227
1977-3933,Las Vegas,Las Vegas,Carpet,2,A,19770410
1976-413,Las Vegas,Las Vegas,Hard,32,A,19760510
1979-413,Las Vegas,Las Vegas,Hard,32,A,19790423
1977-413,Las Vegas,Las Vegas,Hard,32,A,19770425
1978-683,Las Vegas,Las Vegas,Carpet,16,A,19780320
1985-413,Las Vegas,Las Vegas,Hard,32,A,19850429
1978-413,Las Vegas,Las Vegas,Hard,32,A,19780424
1972-413,Las Vegas WCT,Las Vegas,Hard,32,A,19720501
2017-9210,Laver Cup,Prague,Hard,8,A,20170922
2018-9210,Laver Cup,Chicago,Hard,8,A,20180921
2019-9210,Laver Cup,Geneva,Hard,8,A,20190920
2021-9210,Laver Cup,Boston,Hard,8,A,20210924
2022-9210,Laver Cup,London,Hard,8,A,20220923
1970-6831,Leicester,Leicester,Grass,16,A,19700719
1968-9329,Lima NTL,Lima,Clay,4,A,19681031
1982-351,Linz,Linz,Clay,32,A,19820308
1981-351,Linz,Linz,Hard,32,A,19810330
1983-723,Lisbon,Lisbon,Clay,32,A,19830404
1976-660,Little Rock,Little Rock,Carpet,32,A,19760301
1979-660,Little Rock,Little Rock,Hard,32,A,19790129
1978-660,Little Rock,Little Rock,Carpet,32,A,19780205
1975-660,Little Rock,Little Rock,Carpet,32,A,19750203
1977-660,Little Rock,Little Rock,Carpet,32,A,19770131
1974-660,Little Rock,Little Rock,Carpet,32,A,19740210
1986-318,Livingston,Livingston,Hard,32,A,19860721
1985-318,Livingston,Livingston,Hard,32,A,19850722
1987-318,Livingston,Livingston,Hard,32,A,19870713
1989-318,Livingston,Livingston,Hard,32,A,19890807
1988-318,Livingston,Livingston,Hard,32,A,19880815
1984-318,Livingston,Livingston,Hard,32,A,19840730
2000-408,London,London,Hard,32,A,20000221
1974-2016,London,London,Carpet,32,A,19741116
1976-2016,London,London,Carpet,32,A,19761101
1973-2016,London,London,Carpet,32,A,19731117
1998-408,London,London,Carpet,32,A,19980223
1971-262,London,London,Hard,32,A,19710322
1972-2016,London,London,Carpet,32,A,19721118
1975-2016,London,London,Carpet,64,A,19751115
1968-311,London,London,Grass,64,A,19680617
1999-408,London,London,Carpet,32,A,19990222
1969-311,London / Queen's Club,London,Grass,128,A,19690616
1971-311,London / Queen's Club,London,Grass,64,A,19710614
1970-311,London / Queen's Club,London,Grass,64,A,19700615
1968-9332,London 2,London,Hard,32,A,19681111
1969-9284,London 2,London,Hard,4,A,19690521
1970-2016,London 3,London,Carpet,8,A,19701112
1968-2016,London 3,London,Hard,8,A,19681121
1971-2016,London 3,London,Carpet,8,A,19711118
1972-2064,London Indoor,London,Hard,16,A,19720122
2012-96,London Olympics,London,Grass,64,A,20120725
1975-262,London WCT,London,Carpet,16,A,19750304
1973-262,London WCT,London,Hard,32,A,19730118
1977-262,London WCT,London,Hard,16,A,19770328
1974-262,London WCT,London,Hard,32,A,19740218
1969-2016,London-4,London,Carpet,8,A,19691113
1998-441,Long Island,Long Island,Hard,32,A,19980824
1990-441,Long Island,Long Island,Hard,28,A,19900820
1992-441,Long Island,Long Island,Hard,32,A,19920824
1999-441,Long Island,Long Island,Hard,32,A,19990823
2002-441,Long Island,Long Island,Hard,48,A,20020819
2001-441,Long Island,Long Island,Hard,32,A,20010820
1993-441,Long Island,Long Island,Hard,32,A,19930823
2003-441,Long Island,Long Island,Hard,32,A,20030818
1997-441,Long Island,Long Island,Hard,32,A,19970818
1995-441,Long Island,Long Island,Hard,32,A,19950821
1991-441,Long Island,Long Island,Hard,32,A,19910819
2004-441,Long Island,Long Island,Hard,32,A,20040823
1996-441,Long Island,Long Island,Hard,32,A,19960819
2000-441,Long Island,Long Island,Hard,48,A,20000821
1994-441,Long Island,Long Island,Hard,32,A,19940822
1968-9306,Los Altos Hills WCT,Los Altos Hills,Carpet,8,A,19680328
1986-423,Los Angeles,Los Angeles,Hard,32,A,19860915
1981-423,Los Angeles,Los Angeles,Hard,32,A,19810413
2012-423,Los Angeles,Los Angeles,Hard,28,A,20120723
1992-423,Los Angeles,Los Angeles,Hard,32,A,19920803
1982-423,Los Angeles,Los Angeles,Hard,32,A,19820412
1997-423,Los Angeles,Los Angeles,Hard,32,A,19970721
1975-423,Los Angeles,Los Angeles,Hard,64,A,19750915
1970-6811,Los Angeles,Los Angeles,Carpet,8,A,19700225
2005-423,Los Angeles,Los Angeles,Hard,32,A,20050725
1991-423,Los Angeles,Los Angeles,Hard,32,A,19910729
1999-423,Los Angeles,Los Angeles,Hard,32,A,19990726
1978-423,Los Angeles,Los Angeles,Carpet,64,A,19780918
2010-423,Los Angeles,Los Angeles,Hard,28,A,20100726
2006-423,Los Angeles,Los Angeles,Hard,32,A,20060724
2004-423,Los Angeles,Los Angeles,Hard,32,A,20040712
1996-423,Los Angeles,Los Angeles,Hard,32,A,19960729
1987-423,Los Angeles,Los Angeles,Hard,32,A,19870921
2008-423,Los Angeles,Los Angeles,Hard,28,A,20080804
1974-423,Los Angeles,Los Angeles,Hard,64,A,19740917
1969-423,Los Angeles,Los Angeles,Hard,64,A,19690920
1973-423,Los Angeles,Los Angeles,Hard,64,A,19730917
1976-423,Los Angeles,Los Angeles,Carpet,64,A,19760920
1970-423,Los Angeles,Los Angeles,Hard,64,A,19700919
1995-423,Los Angeles,Los Angeles,Hard,32,A,19950731
2001-423,Los Angeles,Los Angeles,Hard,32,A,20010723
1990-423,Los Angeles,Los Angeles,Hard,32,A,19900730
1988-423,Los Angeles,Los Angeles,Hard,32,A,19880919
1984-423,Los Angeles,Los Angeles,Hard,48,A,19840910
2003-423,Los Angeles,Los Angeles,Hard,32,A,20030728
2002-423,Los Angeles,Los Angeles,Hard,32,A,20020722
1989-423,Los Angeles,Los Angeles,Hard,32,A,19890918
2011-423,Los Angeles,Los Angeles,Hard,28,A,20110725
1998-423,Los Angeles,Los Angeles,Hard,32,A,19980727
1980-423,Los Angeles,Los Angeles,Hard,64,A,19800414
1977-2006,Los Angeles,Los Angeles,Hard,64,A,19770919
1983-423,Los Angeles,Los Angeles,Hard,64,A,19830411
2009-423,Los Angeles,Los Angeles,Hard,28,A,20090727
1994-423,Los Angeles,Los Angeles,Hard,32,A,19940801
1971-423,Los Angeles,Los Angeles,Hard,64,A,19710920
1985-423,Los Angeles,Los Angeles,Hard,32,A,19850916
2000-423,Los Angeles,Los Angeles,Hard,32,A,20000724
1979-423,Los Angeles,Los Angeles,Carpet,64,A,19790917
1993-423,Los Angeles,Los Angeles,Hard,32,A,19930802
2007-423,Los Angeles,Los Angeles,Hard,32,A,20070716
1968-423,Los Angeles,Los Angeles,Hard,64,A,19680914
1972-2057,Los Angeles,Los Angeles,,32,A,19720214
1969-6811,Los Angeles 1,Los Angeles,Carpet,16,A,19690303
1968-6811,Los Angeles NTL,Los Angeles,Carpet,16,A,19680717
1984-84,Los Angeles Olympics,Los Angeles,Hard,32,A,19840808
1977-423,Los Angeles PSW,Los Angeles,Carpet,64,A,19770328
1972-423,Los Angeles WCT,Los Angeles,Hard,64,A,19720918
1982-814,Los Angeles-2 WCT,Los Angeles,Carpet,32,A,19820920
2016-7480,Los Cabos,Los Cabos,Hard,32,A,20160808
2019-7480,Los Cabos,Los Cabos,Hard,32,A,20190729
2018-7480,Los Cabos,Los Cabos,Hard,32,A,20180730
2017-7480,Los Cabos,Los Cabos,Hard,32,A,20170731
2022-7480,Los Cabos,Los Cabos,Hard,32,A,20220801
2021-7480,Los Cabos,Los Cabos,Hard,32,A,20210719
1979-1727,Louisville,Louisville,Hard,64,A,19790723
1977-663,Louisville,Louisville,Clay,64,A,19770725
1978-663,Louisville,Louisville,Clay,64,A,19780730
1976-663,Louisville,Louisville,Clay,64,A,19760802
1973-663,Louisville,Louisville,Clay,64,A,19730805
1975-663,Louisville,Louisville,Clay,64,A,19750805
1974-663,Louisville,Louisville,Clay,64,A,19740805
1970-663,Louisville,Louisville,Hard,16,A,19700802
1971-663,Louisville WCT,Louisville,Clay,32,A,19710724
1972-663,Louisville WCT,Louisville,Clay,32,A,19720729
1968-9334,Lugano,Lugano,Clay,64,A,19680610
1984-431,Luxembourg,Luxembourg,Carpet,32,A,19840409
2018-7694,Lyon,Lyon,Clay,32,A,20180521
1992-375,Lyon,Lyon,Carpet,32,A,19921019
1996-375,Lyon,Lyon,Carpet,32,A,19960930
2006-375,Lyon,Lyon,Carpet,32,A,20061023
2003-375,Lyon,Lyon,Carpet,32,A,20031006
1995-375,Lyon,Lyon,Carpet,32,A,19951016
1999-375,Lyon,Lyon,Carpet,48,A,19991018
2004-375,Lyon,Lyon,Carpet,32,A,20041004
2008-375,Lyon,Lyon,Carpet,32,A,20081020
1988-375,Lyon,Lyon,Carpet,32,A,19880208
2017-7694,Lyon,Lyon,Clay,32,A,20170522
2002-375,Lyon,Lyon,Carpet,32,A,20021007
2022-7694,Lyon,Lyon,Clay,32,A,20220516
2019-7694,Lyon,Lyon,Clay,32,A,20190520
1990-375,Lyon,Lyon,Carpet,32,A,19901015
1994-375,Lyon,Lyon,Carpet,32,A,19941017
2001-375,Lyon,Lyon,Carpet,32,A,20011008
2005-375,Lyon,Lyon,Carpet,32,A,20051024
2000-375,Lyon,Lyon,Carpet,32,A,20001106
1987-375,Lyon,Lyon,Carpet,32,A,19870202
2009-375,Lyon,Lyon,Hard,32,A,20091026
1989-375,Lyon,Lyon,Carpet,32,A,19890220
1991-375,Lyon,Lyon,Carpet,32,A,19911014
2007-375,Lyon,Lyon,Carpet,32,A,20071022
1993-375,Lyon,Lyon,Carpet,32,A,19931018
2021-7694,Lyon,Lyon,Clay,32,A,20210517
1997-375,Lyon,Lyon,Carpet,32,A,19971013
1998-375,Lyon,Lyon,Carpet,32,A,19981019
1992-201,Maceio,Maceio,Clay,32,A,19920203
1968-2066,Macon,Macon,Hard,32,A,19680220
1972-2066,Macon,Macon,Carpet,32,A,19720328
1970-2066,Macon,Macon,Carpet,32,A,19700225
1971-2066,Macon,Macon,Hard,64,A,19710301
1969-2066,Macon,Macon,Carpet,64,A,19690217
1994-309,Madrid,Madrid,Clay,32,A,19940425
1990-309,Madrid,Madrid,Clay,32,A,19900430
1984-309,Madrid,Madrid,Carpet,32,A,19840227
1986-309,Madrid,Madrid,Clay,32,A,19860428
1992-309,Madrid,Madrid,Clay,32,A,19920427
1978-309,Madrid,Madrid,Clay,64,A,19781008
1973-309,Madrid,Madrid,Clay,64,A,19731021
1991-309,Madrid,Madrid,Clay,32,A,19910429
1972-2026,Madrid,Madrid,Clay,32,A,19720416
1975-309,Madrid,Madrid,Clay,64,A,19751012
1975-2026,Madrid,Madrid,Clay,64,A,19750427
1988-309,Madrid,Madrid,Clay,32,A,19880411
1977-309,Madrid,Madrid,Clay,64,A,19771010
1987-309,Madrid,Madrid,Clay,32,A,19870914
1980-309,Madrid,Madrid,Clay,64,A,19800929
1993-309,Madrid,Madrid,Clay,32,A,19930426
1974-309,Madrid,Madrid,Clay,64,A,19741013
1971-2026,Madrid,Madrid,Clay,64,A,19710503
1976-2015,Madrid,Madrid,Clay,64,A,19761011
1983-309,Madrid,Madrid,Clay,32,A,19830425
1989-309,Madrid,Madrid,Clay,32,A,19890911
1973-2026,Madrid,Madrid,Clay,64,A,19730423
1976-309,Madrid,Madrid,Clay,64,A,19760425
1979-309,Madrid,Madrid,Clay,64,A,19790924
1981-309,Madrid,Madrid,Clay,32,A,19810929
1982-309,Madrid,Madrid,Clay,32,A,19820426
1985-309,Madrid,Madrid,Clay,32,A,19850513
2011-1536,Madrid Masters,Madrid,Clay,56,M,20110501
2009-1536,Madrid Masters,Madrid,Clay,56,M,20090510
2018-M021,Madrid Masters,Madrid,Clay,64,M,20180507
2012-1536,Madrid Masters,Madrid,Clay,56,M,20120506
2008-1536,Madrid Masters,Madrid,Hard,48,M,20081012
2014-1536,Madrid Masters,Madrid,Clay,56,M,20140504
2007-1536,Madrid Masters,Madrid,Hard,48,M,20071015
2003-1536,Madrid Masters,Madrid,Hard,48,M,20031013
2022-1536,Madrid Masters,Madrid,Clay,64,M,20220502
2021-1536,Madrid Masters,Madrid,Clay,64,M,20210503
2017-M021,Madrid Masters,Madrid,Clay,64,M,20170508
2013-1536,Madrid Masters,Madrid,Clay,56,M,20130505
2015-1536,Madrid Masters,Madrid,Clay,56,M,20150503
2004-1536,Madrid Masters,Madrid,Hard,48,M,20041018
2006-1536,Madrid Masters,Madrid,Hard,48,M,20061016
2016-M021,Madrid Masters,Madrid,Clay,64,M,20160502
2010-1536,Madrid Masters,Madrid,Clay,56,M,20100509
2002-1536,Madrid Masters,Madrid,Hard,48,M,20021014
2005-1536,Madrid Masters,Madrid,Hard,48,M,20051017
2019-M021,Madrid Masters,Madrid,Clay,64,M,20190506
2001-573,Mallorca,Mallorca,Clay,32,A,20010430
2000-573,Mallorca,Mallorca,Clay,32,A,20000501
1999-573,Mallorca,Mallorca,Clay,32,A,19990913
1998-573,Mallorca,Mallorca,Clay,32,A,19980928
2021-8994,Mallorca,Mallorca,Grass,32,A,20210621
2002-573,Mallorca,Mallorca,Clay,32,A,20020429
2022-8994,Mallorca,Mallorca,Grass,32,A,20220620
1991-741,Manchester,Manchester,Grass,32,A,19910617
1973-583,Manchester,Manchester,Grass,64,A,19730604
1970-8025,Manchester,Manchester,Grass,8,A,19700601
1993-741,Manchester,Manchester,Grass,32,A,19930614
1992-741,Manchester,Manchester,Grass,32,A,19920615
1980-583,Manchester,Manchester,Grass,64,A,19800602
1971-583,Manchester,Manchester,Grass,128,A,19710531
1974-583,Manchester,Manchester,Grass,16,A,19740603
1972-583,Manchester,Manchester,Grass,128,A,19720605
1994-741,Manchester,Manchester,Grass,32,A,19940613
1990-741,Manchester,Manchester,Grass,32,A,19900618
1974-362,Manila,Manila,Hard,32,A,19741116
1981-362,Manila,Manila,Clay,32,A,19811123
1973-362,Manila,Manila,Hard,32,A,19731021
1978-362,Manila,Manila,Clay,32,A,19781120
1976-362,Manila,Manila,Hard,64,A,19761115
1975-362,Manila,Manila,Hard,32,A,19751027
1977-362,Manila,Manila,Hard,32,A,19771114
1981-392,Mar Del Plata,Mar Del Plata,Clay,32,A,19810202
2021-9462,Marbella,Marbella,Clay,32,A,20210405
1997-573,Marbella,Marbella,Clay,32,A,19970908
1996-573,Marbella,Marbella,Clay,32,A,19960930
1985-307,Marbella,Marbella,Clay,32,A,19850422
2022-0360,Marrakech,Marrakech,Clay,32,A,20220404
2018-0360,Marrakech,Marrakech,Clay,32,A,20180409
2019-0360,Marrakech,Marrakech,Clay,32,A,20190408
2016-0360,Marrakech,Marrakech,Clay,32,A,20160404
2017-0360,Marrakech,Marrakech,Clay,32,A,20170410
2011-496,Marseille,Marseille,Hard,28,A,20110214
2008-496,Marseille,Marseille,Hard,32,A,20080211
2006-496,Marseille,Marseille,Hard,32,A,20060213
1998-496,Marseille,Marseille,Hard,32,A,19980202
2017-0496,Marseille,Marseille,Hard,32,A,20170220
2012-496,Marseille,Marseille,Hard,28,A,20120220
1993-496,Marseille,Marseille,Carpet,32,A,19930201
2014-496,Marseille,Marseille,Hard,28,A,20140217
2019-0496,Marseille,Marseille,Hard,32,A,20190218
2003-496,Marseille,Marseille,Hard,32,A,20030210
2007-496,Marseille,Marseille,Hard,32,A,20070212
2022-0496,Marseille,Marseille,Hard,32,A,20220214
1996-496,Marseille,Marseille,Hard,32,A,19960212
2004-496,Marseille,Marseille,Hard,32,A,20040223
2001-496,Marseille,Marseille,Hard,32,A,20010212
2005-496,Marseille,Marseille,Hard,32,A,20050207
2002-496,Marseille,Marseille,Hard,32,A,20020211
2016-0496,Marseille,Marseille,Hard,32,A,20160215
1995-496,Marseille,Marseille,Carpet,32,A,19950206
2021-0496,Marseille,Marseille,Hard,32,A,20210308
2013-496,Marseille,Marseille,Hard,28,A,20130218
2015-496,Marseille,Marseille,Hard,28,A,20150216
1999-496,Marseille,Marseille,Hard,32,A,19990201
2000-496,Marseille,Marseille,Hard,32,A,20000207
2018-0496,Marseille,Marseille,Hard,32,A,20180219
1997-496,Marseille,Marseille,Hard,32,A,19970210
2009-496,Marseille,Marseille,Hard,32,A,20090216
2010-496,Marseille,Marseille,Hard,28,A,20100215
1994-496,Marseille,Marseille,Carpet,32,A,19940131
2020-0496,Marseille,Marseille,Hard,32,A,20200217
1970-605,Masters,Toyko,Carpet,6,M,19701209
1971-605,Masters,Paris,Carpet,7,M,19711204
1972-605,Masters,Barcelona,Carpet,8,M,19721128
1973-605,Masters,Boston,Carpet,8,M,19731204
1974-605,Masters,Melbourne,Grass,8,M,19741210
1975-605,Masters,Stockholm,Hard,8,M,19751130
1976-605,Masters,Houston,Carpet,8,M,19761205
1977-605,Masters,New York,Carpet,8,M,19780104
1978-605,Masters,New York,Carpet,8,M,19790110
1979-605,Masters,New York,Carpet,8,M,19800109
1980-605,Masters,New York,Carpet,8,M,19810114
1981-605,Masters,New York,Carpet,8,M,19820113
1982-605,Masters,New York,Carpet,12,M,19830118
1983-605,Masters,New York,Carpet,12,M,19840110
1984-605,Masters,New York,Carpet,12,M,19850108
1985-605,Masters,New York,Carpet,16,M,19860114
1987-605,Masters,New York,Carpet,8,M,19871202
1988-605,Masters,New York,Carpet,8,M,19881130
1989-605,Masters,New York,Carpet,8,M,19891128
2000-605,Masters Cup,Lisbon,Hard,8,F,20001127
2001-605,Masters Cup,Sydney,Hard,8,F,20011112
2002-605,Masters Cup,Shanghai,Hard,8,F,20021111
2003-605,Masters Cup,Houston,Hard,8,F,20031110
2004-605,Masters Cup,Houston,Hard,8,F,20041115
2005-605,Masters Cup,Shanghai,Carpet,8,F,20051114
2006-605,Masters Cup,Shanghai,Hard,8,F,20061113
2007-605,Masters Cup,Shanghai,Hard,8,F,20071112
2008-605,Masters Cup,Shanghai,Hard,8,F,20081109
1986-605,Masters Dec,New York,Carpet,8,M,19861201
1977-324,Maui,Maui,Hard,32,A,19771003
1978-324,Maui,Maui,Hard,32,A,19781002
1982-324,Maui,Maui,Hard,32,A,19820927
1981-324,Maui,Maui,Hard,32,A,19810929
1975-324,Maui,Maui,Hard,32,A,19751005
1983-324,Maui,Maui,Hard,32,A,19830925
1979-324,Maui,Maui,Hard,48,A,19791001
1974-324,Maui,Maui,Hard,32,A,19741006
1980-324,Maui,Maui,Hard,32,A,19800929
1976-324,Maui,Maui,Hard,64,A,19761004
1974-331,Melbourne,Melbourne,Clay,32,A,19741021
1971-3936,Melbourne,Melbourne,Grass,64,A,19710123
1982-340,Melbourne,Melbourne,Grass,32,A,19821228
1984-340,Melbourne,Melbourne,Grass,32,A,19841224
1969-3936,Melbourne,Melbourne,Grass,8,A,19690106
1985-340,Melbourne,Melbourne,Grass,32,A,19851223
2022-9665,Melbourne,Melbourne,Hard,32,A,20220103
1970-3936,Melbourne,Melbourne,Grass,64,A,19700110
1982-331,Melbourne Indoor,Melbourne,Carpet,32,A,19821004
1980-331,Melbourne Indoor,Melbourne,Carpet,32,A,19801020
1985-331,Melbourne Indoor,Melbourne,Carpet,32,A,19851021
1975-331,Melbourne Indoor,Melbourne,Clay,32,A,19751006
1984-331,Melbourne Indoor,Melbourne,Carpet,32,A,19841015
1981-331,Melbourne Indoor,Melbourne,Carpet,32,A,19811019
1975-402,Memphis,Memphis,Carpet,32,A,19750317
1986-402,Memphis,Memphis,Carpet,48,A,19860203
2011-402,Memphis,Memphis,Hard,32,A,20110214
2014-402,Memphis,Memphis,Hard,28,A,20140210
2012-402,Memphis,Memphis,Hard,32,A,20120220
1997-402,Memphis,Memphis,Hard,48,A,19970217
1989-402,Memphis,Memphis,Hard,48,A,19890213
1994-402,Memphis,Memphis,Hard,48,A,19940207
2017-0402,Memphis,Memphis,Hard,32,A,20170213
2002-402,Memphis,Memphis,Hard,32,A,20020218
1993-402,Memphis,Memphis,Hard,64,A,19930208
1979-402,Memphis,Memphis,Carpet,64,A,19790226
2015-402,Memphis,Memphis,Hard,28,A,20150209
2003-402,Memphis,Memphis,Hard,32,A,20030217
2006-402,Memphis,Memphis,Hard,32,A,20060220
1985-402,Memphis,Memphis,Carpet,48,A,19850128
1984-402,Memphis,Memphis,Carpet,48,A,19840206
1980-402,Memphis,Memphis,Carpet,64,A,19800225
2008-402,Memphis,Memphis,Hard,32,A,20080225
1998-402,Memphis,Memphis,Hard,48,A,19980216
2004-402,Memphis,Memphis,Hard,32,A,20040216
1990-402,Memphis,Memphis,Hard,48,A,19900226
1983-402,Memphis,Memphis,Carpet,64,A,19830214
1995-402,Memphis,Memphis,Hard,48,A,19950213
1988-402,Memphis,Memphis,Hard,48,A,19880215
1992-402,Memphis,Memphis,Hard,48,A,19920210
2007-402,Memphis,Memphis,Hard,32,A,20070219
1981-402,Memphis,Memphis,Carpet,64,A,19810223
1978-402,Memphis,Memphis,Carpet,32,A,19780227
1999-402,Memphis,Memphis,Hard,48,A,19990215
2000-402,Memphis,Memphis,Hard,48,A,20000214
1977-402,Memphis,Memphis,Carpet,64,A,19770228
2009-402,Memphis,Memphis,Hard,32,A,20090216
2013-402,Memphis,Memphis,Hard,32,A,20130218
1996-402,Memphis,Memphis,Hard,48,A,19960219
1991-402,Memphis,Memphis,Hard,48,A,19910218
2001-402,Memphis,Memphis,Hard,48,A,20010219
1987-402,Memphis,Memphis,Hard,48,A,19870209
2005-402,Memphis,Memphis,Hard,32,A,20050214
2010-402,Memphis,Memphis,Hard,32,A,20100215
2016-0402,Memphis,Memphis,Hard,32,A,20160208
1982-402,Memphis,Memphis,Carpet,64,A,19820208
1976-402,Memphis WCT,Memphis,Carpet,16,A,19760309
1999-473,Merano,Merano,Clay,32,A,19990607
1972-2030,Merion,Merion,Hard,64,A,19720827
1971-2030,Merion,Merion,Hard,64,A,19710822
1970-2030,Merion,Merion,Grass,64,A,19700817
1973-2030,Merion,Merion,Grass,64,A,19730819
1974-2030,Merion,Merion,Grass,64,A,19740825
2022-0341,Metz,Metz,Hard,32,A,20220919
2013-341,Metz,Metz,Hard,28,A,20130916
2005-341,Metz,Metz,Hard,32,A,20051003
2010-341,Metz,Metz,Hard,28,A,20100920
2004-341,Metz,Metz,Hard,32,A,20041011
2003-341,Metz,Metz,Hard,32,A,20030929
2016-0341,Metz,Metz,Hard,32,A,20160919
2021-0341,Metz,Metz,Hard,32,A,20210920
2017-0341,Metz,Metz,Hard,32,A,20170918
2019-0341,Metz,Metz,Hard,32,A,20190916
1980-341,Metz,Metz,Carpet,32,A,19800317
2008-341,Metz,Metz,Hard,32,A,20080929
1984-341,Metz,Metz,Hard,32,A,19840312
2006-341,Metz,Metz,Hard,32,A,20061002
2015-341,Metz,Metz,Hard,28,A,20150921
