player_id;name_first;name_last;hand;dob;ioc;ioc_nation;height;wikidata_id
129306;Juan Pablo;Ospina;U;19791103;COL;Colombia;;
129307;Juan Pablo;Melo;U;19870129;COL;Colombia;;
129308;Henry;Castro;U;19900203;COL;Colombia;;
129309;Andres;Rodriguez;U;;COL;Colombia;;
129310;Esteban;Mesa;U;19880831;COL;Colombia;;
129311;Santiago;Melo;U;19880502;COL;Colombia;;
129312;Richard;Munoz;R;19840609;FRA;France;;
129313;Andres;Franco;U;19851115;COL;Colombia;;
129314;Nicolas;Ramirez;U;19850914;COL;Colombia;;
129315;Satoshi;Suzuki;R;19850809;JPN;Japan;;
129316;Juan Carlos;Eden Wynter;U;19880202;MEX;Mexico;;
129317;Philipp;Born;U;19850304;GER;Germany;;
129318;Juan Pablo;Lopez;U;19880901;ECU;Ecuador;;
129319;Pablo;Ramos;U;19840715;MEX;Mexico;;
129320;Cedric;Dupuy;U;19821227;FRA;France;;
129321;Gerald;Montaut;U;;FRA;France;;
129322;Alexandre;Daruty;U;19871229;MRI;Mauritius;;
129323;Simon;Koenig;U;19880319;MRI;Mauritius;;
129324;Mathieu;Vallet;U;19881016;MRI;Mauritius;;
129325;Kenny;Wong;U;19831106;MRI;Mauritius;;
129326;Abdullah;Toorawa;U;19880417;MRI;Mauritius;;
129327;Arno;Van Der Wijk;U;19830222;NED;Netherlands;;
129328;Gabriel;Santana;U;19880609;BRA;Brazil;;
129329;Glaubster;Melo;U;19770331;BRA;Brazil;;
129330;Marcio;Santos;R;19861127;BRA;Brazil;;
129331;Joao Paulo;Freitas;U;19880713;BRA;Brazil;;
129332;Ranieri;Denadai;U;19870311;BRA;Brazil;;
129333;David;Villareal;U;19861127;MEX;Mexico;;
129334;Jorge;Heyser;U;19750607;MEX;Mexico;;
129335;Gerardo;Balderrama;U;19870114;MEX;Mexico;;
129336;Jonathan;Richerand;U;;MEX;Mexico;;
129337;Lionel;Trilles;U;19761008;FRA;France;;
129338;Bruno;Giacomitti;U;19890211;BRA;Brazil;;
129339;Rodrigo;Campos;U;19810504;CHI;Chile;;
129340;Oscar;Miranda;R;19880321;CHI;Chile;;
129341;Kazuhito;Shirao;U;19791009;JPN;Japan;;
129342;Wolf;Von Lindenau;U;19710821;USA;United States of America;;
129343;Lars;Melskens;U;19840409;DEN;Denmark;;
129344;Joseph;Ready;U;19660715;USA;United States of America;;
129345;Eddie;Sengendo;U;19820128;USA;United States of America;;
129346;David;Breyel;U;19860612;GER;Germany;;
129347;Rook;Schellenberg;U;19871009;USA;United States of America;;
129348;Tj;Tisdale;U;19690515;USA;United States of America;;
129349;Lars;Sommer;U;19680116;GER;Germany;;
129350;Krisztian;Kaplan;U;19820304;HUN;Hungary;;
129351;Peter;Leary;U;19820326;AUS;Australia;;
129352;Filip;Zivkovic;U;19860715;SCG;Serbia and Montenegro;;
129353;Robert;Jammer Luhr;U;19831125;GER;Germany;;
129354;Masakatsu;Noguchi;U;19890729;JPN;Japan;;
129355;Syogo;Yamaguchi;U;19840518;JPN;Japan;;
129356;Luis Fernando;Gomez;U;19870123;ECU;Ecuador;;
129357;Jose Miguel;Alcivar;U;19880602;ECU;Ecuador;;
129358;Oscar;Machuca;U;19870823;ECU;Ecuador;;
129359;Ricardo;Echanique;U;19880404;ECU;Ecuador;;
129360;Diego;Machuca;R;19880828;ECU;Ecuador;;
129361;Frederick;Petrilli;U;19880420;ECU;Ecuador;;
129362;Adnar;Hadzialic;U;19781018;BIH;Bosnia and Herzegovina;;
129363;Eldar;Smajlovic;U;;BIH;Bosnia and Herzegovina;;
129364;Jean Philippe;Lecuyer;U;19840707;FRA;France;;
129365;Domenico;Zingrillo;U;19830503;ITA;Italy;;
129366;Nick;Meros;U;19861221;USA;United States of America;;
129367;Andrew;Bailey;U;19870222;USA;United States of America;;
129368;Tom;Paino;U;19810406;AUS;Australia;;
129369;Andy;Bray;U;19760717;BER;Bermuda;;
129370;Felipe;Villegas;U;19840312;COL;Colombia;;
129371;Hernan Camilo;Eusse;U;19881110;COL;Colombia;;
129372;Juan Pablo;Lucio;U;19840415;COL;Colombia;;
129373;Marco;Castrillon;R;19780528;COL;Colombia;;
129374;Felipe;Bejarano;U;19881205;COL;Colombia;;
129375;Felipe;Diaz Nunez;U;19851010;ESP;Spain;;
129376;Juan Pablo;Arango Espinosa;U;19860103;COL;Colombia;;
129377;Jairo;Ternera;U;19760903;COL;Colombia;;
129378;Oscar;Pantoja;U;19880725;COL;Colombia;;
129379;James;Drummond;U;19790117;GBR;Great Britain;;
129380;Nick;Mcgowan;U;19870527;GBR;Great Britain;;
129381;William;Rollo;U;19870919;GBR;Great Britain;;
129382;Maxim;Rakovsiy;U;19881216;UZB;Uzbekistan;;
129383;Loris;Lauro;U;19860208;ITA;Italy;;
129384;Fabio;Pulega;U;19851126;ITA;Italy;;
129385;Amos;Longhena;U;19830210;ITA;Italy;;
129386;Omar;Fayache;R;19850314;TUN;Tunisia;;
129387;Alessandro;Poli;U;19900322;ITA;Italy;;
129388;Martin;Berka;U;19861111;CZE;Czechia;;
129389;Kevin;Lampert;U;19870829;GER;Germany;;
129390;Matthias;Merkel;U;19840928;GER;Germany;;
129391;Mark;Tanz;U;19870703;GER;Germany;;
129392;Christoph;Madea;U;19820727;GER;Germany;;
129393;Ben;Godlove;U;;USA;United States of America;;
129394;Arthur;Velnik;U;19830626;USA;United States of America;;
129395;Evalds;Jurans;U;19801024;LAT;Latvia;;
129396;Vedran;Gorupec;U;19861125;CRO;Croatia;;
129397;Luka;Rister;U;19821008;CRO;Croatia;;
129398;Frane;Letica;U;19820209;CRO;Croatia;;
129399;Ivan;Zalar;U;19840115;CRO;Croatia;;
129400;Marko;Filkovic;R;19790123;CRO;Croatia;;
129401;Hyung Joon;Lim;U;19860620;KOR;South Korea;;
129402;Sung Kwon;Baek;U;19850515;KOR;South Korea;;
129403;Sun Jong;Kim;U;19820125;KOR;South Korea;;
129404;Ivo;Lampic;U;19840910;SLO;Slovenia;;
129405;Mitja;Ogrizek;U;19870717;SLO;Slovenia;;
129406;Andraz;Kranjc;R;19870708;SLO;Slovenia;;
129407;Giorgio;Colelli;U;19860401;ITA;Italy;;
129408;Gianluca;Angilella;U;19781121;ITA;Italy;;
129409;Marco;Guerreiro;U;19710323;ITA;Italy;;
129410;David;Grund;U;19880228;CZE;Czechia;;
129411;Paul;Gibson;U;19821216;AUS;Australia;;
129412;Brendon;Gaentner;U;19771128;USA;United States of America;;
129413;Patric;Gunther;U;19851205;GER;Germany;;
129414;Slizad;Toth;U;;HUN;Hungary;;
129415;Luca;Bondi;U;;ITA;Italy;;
129416;Francesco;Vettori;U;19880525;ITA;Italy;;
129417;Kevin;Pascal;U;19870314;PAN;Panama;;
129418;Alvaro;Bello Rodo;U;19840209;SUI;Switzerland;;
129419;Henning;Runz;U;19870613;GER;Germany;;
129420;Maros;Demko;R;19880919;SVK;Slovakia;;
129421;Roman;Cepel;U;19890602;SVK;Slovakia;;
129422;Juraj;Hrabko;U;19780815;SVK;Slovakia;;
129423;Ruben;Paliz;U;19831201;ECU;Ecuador;;
129424;Sebastian;Velez;U;19870610;ECU;Ecuador;;
129425;Andrew;Udis;U;19581017;USA;United States of America;;
129426;Fermin;Gomez Pareja;U;19880215;ESP;Spain;;
129427;Sabin;Tigu;U;19840106;NED;Netherlands;;
129428;Niels;Van Hal;R;19840330;NED;Netherlands;;
129429;Stanislav;Arsonov;R;19860128;UKR;Ukraine;;
129430;Stefan;Raschke;U;19861103;GER;Germany;;
129431;Radovan;Sabata;U;19810320;SVK;Slovakia;;
129432;Ludovic;Gehant;R;19841020;USA;United States of America;;
129433;Kevin;Kaiser;U;19880201;USA;United States of America;;
129434;Timour;Dick;U;19800218;GER;Germany;;
129435;Robert;Gallman;R;19850314;USA;United States of America;;
129436;Conrad;Betton;U;19860519;GBR;Great Britain;;
129437;Joseph;Wood;R;19880904;GBR;Great Britain;;
129438;Stanley;Sarapanich;U;19850822;USA;United States of America;;
129439;Josef;Novotny;U;;CZE;Czechia;;
129440;Guilherme;Parra;U;19891028;BRA;Brazil;;
129441;Leonardo;Souza;U;19860827;BRA;Brazil;;
129442;Andrew;Gillett;U;19770608;GBR;Great Britain;;
129443;Jonathan;Tassell;R;19850814;GBR;Great Britain;;
129444;Joseph;Dewhurst;R;19840824;GBR;Great Britain;;
129445;Keziel;Juneau;U;19880611;CAN;Canada;;
129446;Alexandre;Lord Andrade;L;19870827;CAN;Canada;;
129447;Cary;Rubin;U;19830209;USA;United States of America;;
129448;Kimmo;Kurko;U;19830814;FIN;Finland;;
129449;Kirill;Kolomyts;U;19881023;RUS;Russia;;
129450;Hernando;Ortiz;U;19880324;COL;Colombia;;
129451;Andres;Sanchez;R;19901205;COL;Colombia;;
129452;Juan;Lovado;U;19900206;COL;Colombia;;
129453;Michael;Garcia;U;19870707;COL;Colombia;;
129454;Oscar Luis;Pachon;R;19900917;COL;Colombia;;
129455;Andres;Santamaria;U;19870213;COL;Colombia;;
129456;Juan Pablo;Manrique;U;19891219;COL;Colombia;;
129457;Carlos;Linares;U;19770418;COL;Colombia;;
129458;Felipe;Angel;U;19890912;COL;Colombia;;
129459;Alejandro;Espitia;R;19900331;COL;Colombia;;
129460;Luis Alberto;Quintero;U;19900920;COL;Colombia;;
129461;Zubair;Ghouse;U;19841120;IND;India;;
129462;Dustin;Taylor;R;19811220;USA;United States of America;;
129463;Ryan;Cassidy;R;19850826;USA;United States of America;;
129464;Roman;Cherednichenko;U;19870528;UKR;Ukraine;;
129465;Michele;Carletti;U;19830521;ITA;Italy;;
129466;Brad;De Vet;R;19850517;AUS;Australia;;
129467;Alberto;Martinez Hervas;U;19810514;ESP;Spain;;
129468;Billy;Kingsborough;U;19880614;USA;United States of America;;
129469;Rodrigo;Menezes Amaral;U;19890312;BRA;Brazil;;
129470;Paulo;Camargo;R;19720717;BRA;Brazil;;
129471;Aleksander;Allecou;U;19881216;POL;Poland;;
129472;Szymon;Judek;U;19870130;POL;Poland;;
129473;Maciej;Ochocinski;U;19870526;POL;Poland;;
129474;Mikolaj;Kwiatkiewicz;U;19850107;POL;Poland;;
129475;Calin Ioan;Milos;U;19800723;ROU;Romania;;
129476;Calin;Petcana;U;19721230;ROU;Romania;;
129477;Calin;Constanceanu;U;19800112;ROU;Romania;;
129478;Marlon;Sornoza;U;;ECU;Ecuador;;
129479;Jonathan;Susmozas De Miguel;R;19870310;ESP;Spain;;
129480;Inaki;Eiras;U;;ESP;Spain;;
129481;Renato;Spalluci;U;19881020;ITA;Italy;;
129482;Georgii;Kotliarevskii;U;19840524;KGZ;Kyrgyzstan;;
129483;Thomas;Andrae;U;19890625;AUT;Austria;;
129484;Peter;Kazianschuetz;U;19880111;AUT;Austria;;
129485;Lukas;Holzknecht;U;19900216;AUT;Austria;;
129486;Anton;Mautner;U;19840425;AUT;Austria;;
129487;Roman;Hofbauer;U;19870117;AUT;Austria;;
129488;Benedikt;Peischler;R;19880518;AUT;Austria;;
129489;Victor;Kim;U;19890106;UZB;Uzbekistan;;
129490;Feruz;Nurov;U;19880101;UZB;Uzbekistan;;
129491;Mirkhusein;Yakhyaev;U;19870123;TJK;Tajikistan;;
129492;Sergey;Dulin;U;19890620;UZB;Uzbekistan;;
129493;Dmitiry;Pavlovoskiy;R;19891002;UZB;Uzbekistan;;
129494;Fernando;Lista;U;19870425;ARG;Argentina;;
129495;Daniele;Noce;R;19850406;ITA;Italy;;
129496;Samo;Bradaskja;U;19850816;SLO;Slovenia;;
129497;Marcel;Altmann;U;19880403;AUT;Austria;;
129498;Gianluca;Bonardi;R;19880529;ITA;Italy;;
129499;Niccolo;Adami;U;19870228;ITA;Italy;;
129500;Luca;Pavanelli;R;19870713;ITA;Italy;;
129501;Henning;Hipp;U;19870422;GER;Germany;;
129502;Marco;Salone;R;19870215;SUI;Switzerland;;
129503;David;Lemiere;U;19760422;FRA;France;;
129504;Andrei;Jourovski;U;19880417;RUS;Russia;;
129505;Christian;Rojmar;L;19860621;SWE;Sweden;;
129506;Adrian;Prpic;R;19840222;SWE;Sweden;;
129507;Teddy;Diblasi;U;19850114;USA;United States of America;;
129508;Dmytro;Fedorchuk;U;19851008;UKR;Ukraine;;
129509;Alexandr;Reypolskiy;L;19880606;UKR;Ukraine;;
129510;Igor;Chorny;U;19860802;UKR;Ukraine;;
129511;Nikolay;Emelyanov;U;19860318;UKR;Ukraine;;
129512;Maxime;Chedorge;U;19881017;FRA;France;;
129513;Filippo;Ravagni;U;19800121;ITA;Italy;;
129514;Alberto;Carbonaro;U;19800715;ITA;Italy;;
129515;Mario;Mossa;U;19880229;ITA;Italy;;
129516;Jose Ignacio;Herrero Calvo;U;19880122;ESP;Spain;;
129517;Daniel;Sanchez Montiel;U;19900210;ESP;Spain;;
129518;Andy;Minguet;U;19790330;BEL;Belgium;;
129519;Thibaut;Duchene;U;19820604;BEL;Belgium;;
129520;Olof;Sjolund;U;19820713;SWE;Sweden;;
129521;Adam;Roberts;U;19870118;AUS;Australia;;
129522;Robert;Bartlett;R;19880511;AUS;Australia;;
129523;Marko;Ziha;U;19850522;GER;Germany;;
129524;Kelvin;Kim;U;19880326;USA;United States of America;;
129525;Eduardo;Contreras;R;19851107;CHI;Chile;;
129526;Andres;Nunez;U;19881119;CHI;Chile;;
129527;Marcelo;Franca;U;19870921;BRA;Brazil;;
129528;Gonzalo;Francois;U;19880206;URU;Uruguay;;
129529;Sascha;May;U;19840609;GER;Germany;;
129530;Nikolas;Cromydas;U;19860722;USA;United States of America;;
129531;Nathan;Sachs;U;19860829;USA;United States of America;;
129532;Markus;Hamann;U;19860514;GER;Germany;;
129533;Juan Pablo;Gutierrez;U;19900216;ECU;Ecuador;;
129534;Leandro;Burmeister;U;19860415;BRA;Brazil;;
129535;Lucas;Nunes;U;19881202;BRA;Brazil;;
129536;Fabiano;Cruz;U;19840430;BRA;Brazil;;
129537;Sergey;Zabavnikov;U;19821110;UKR;Ukraine;;
129538;David;Berka;U;19861111;CZE;Czechia;;
129539;Marek;Cermak;U;19890525;CZE;Czechia;;
129540;Radovan;Moravec;U;19890601;CZE;Czechia;;
129541;Maxim;Clement;U;19880317;LUX;Luxembourg;;
129542;Marc;Biever;R;19871006;LUX;Luxembourg;;
129543;Tom;Maquel;U;19781124;LUX;Luxembourg;;
129544;Jacques;Jauzelon;U;19890703;FRA;France;;
129545;Philippe;Braun;U;19670301;FRA;France;;
129546;Laurent;Rubio;U;19750209;FRA;France;;
129547;Romain;Payet;U;19900109;FRA;France;;
129548;Kuet Leong;Ng;U;19720405;FRA;France;;
129549;Felix;Macherez;U;;FRA;France;;
129550;Nicolas;Chevy;U;19781020;FRA;France;;
129551;Yann;Mennager;U;19750818;FRA;France;;
129552;William;Gueniot;U;;FRA;France;;
129553;Hiroshi;Nishiyama;U;19770829;JPN;Japan;;
129554;Max;Gattiker;U;19870819;ARG;Argentina;;
129555;Arthur;Tafalla;U;19890907;PHI;Philippines;;
129556;Matthias;Krug;U;19840421;GER;Germany;;
129557;Benjamin;Robert;U;19880319;FRA;France;;
129558;Jeremie;Castela;U;19900716;FRA;France;;
129559;Philibert;Dussine;U;;FRA;France;;
129560;Christopher;Pereira;U;;FRA;France;;
129561;Tony;Morgan;R;19660219;NZL;New Zealand;;
129562;Roberto;Cabrini;U;19880809;BRA;Brazil;;
129563;Atsushi;Takemura;U;19850310;JPN;Japan;;
129564;Cristobal;Rabba;U;19911220;CHI;Chile;;
129565;Stefan;Stein;U;19890717;CHI;Chile;;
129566;Brant;Benun;U;19620621;USA;United States of America;;
129567;Aaron;Di Leon;U;19781114;USA;United States of America;;
129568;Patrick;Punzalan;R;19840828;PHI;Philippines;;
129569;Marcus;Dornauf;U;19890102;AUS;Australia;;
129570;Glenn;Jackson;U;19840605;AUS;Australia;;
129571;Renato;Pires;U;19900512;BRA;Brazil;;
129572;Maciej;Swinder;U;19880618;POL;Poland;;
129573;Jakub;Kwasniewicz;R;19880118;POL;Poland;;
129574;Karol;Guska;U;19831126;POL;Poland;;
129575;Arnaud;Breillot;U;19890227;FRA;France;;
129576;Joe;Newman;U;19601217;USA;United States of America;;
129577;Ali;Chaudhry;R;19840603;SWE;Sweden;;
129578;Chau;Dang;U;19890303;VIE;Vietnam;;
129579;Quang Vu;Truong;R;19771026;VIE;Vietnam;;
129580;Holger;Molendyk;U;19721205;GER;Germany;;
129581;I Lan;Trung;U;19870107;VIE;Vietnam;;
129582;Luan;Bui;U;19880629;VIE;Vietnam;;
129583;Dung;Tran;U;19880223;VIE;Vietnam;;
129584;Hieu;Nguyenviet;U;19890811;VIE;Vietnam;;
129585;Tito;Campos;U;19880523;ECU;Ecuador;;
129586;Edwin;Ramirez;U;19871208;ECU;Ecuador;;
129587;Luis Roberto;Diaz Quintanilla;R;19721129;MEX;Mexico;;
129588;Alejandro;Rosales;U;19880408;MEX;Mexico;;
129589;Alejandro;Ayala;U;;MEX;Mexico;;
129590;Gerardo Daniel;Hernandez Celorio;U;19900908;MEX;Mexico;;
129591;Javier;Mandujano;U;19691118;MEX;Mexico;;
129592;Arturo;Lifshitz;U;19861106;MEX;Mexico;;
129593;Ernesto;Maya;U;;MEX;Mexico;;
129594;Pasquale;De Siena;U;19870119;ITA;Italy;;
129595;Mehdi;Boujnane;U;19830110;MAR;Morocco;;
129596;Denis;Poilpot;U;19820625;FRA;France;;
129597;Ernesto;Ramos;U;19880206;MEX;Mexico;;
129598;Samitha;Ranaweera;U;19800702;SRI;Sri Lanka;;
129599;Alexandre;Rigobello;U;19880313;BRA;Brazil;;
129600;Diogo;Mattos;U;19860618;BRA;Brazil;;
129601;Romulo;Schenato;U;19870616;BRA;Brazil;;
129602;Leonardo;Fidelis;U;19751228;BRA;Brazil;;
129603;Aaron;Paajanen;R;19801125;USA;United States of America;;
129604;Tomo;Takanishi;U;19751222;JPN;Japan;;
129605;Justo;Gonzalez Martinez;U;19820904;ESP;Spain;;
129606;Miguel;Galvan Suarez;U;19881204;ESP;Spain;;
129607;Raul;Medina Fernandez;U;19920526;ESP;Spain;;
129608;Luis Javier;Cuesta Garcia;U;19690207;ESP;Spain;;
129609;Maverick;Pulido Ramos;U;19881128;ESP;Spain;;
129610;Julian Renato;Parra;U;19870820;COL;Colombia;;
129611;Ivan Camilo;Gonzalez;U;19870722;COL;Colombia;;
129612;Aleksey;Kamenar;U;19890227;COL;Colombia;;
129613;Alejandro;Pardo;U;19871026;CHI;Chile;;
129614;Ernesto;Aranda;U;19890417;MEX;Mexico;;
129615;Jose Manuel;Munoz Quiroga;U;19880305;MEX;Mexico;;
129616;Vibhu;Patil;U;19891211;IND;India;;
129617;Vijay;Kumar;U;19840822;IND;India;;
129618;Puneet;Sunil Marwah;L;19870321;IND;India;;
129619;Yatish;Gubbi;U;19890618;IND;India;;
129620;Vishnu;Rajam;U;19880924;IND;India;;
129621;Prasad;Apte;R;19680518;IND;India;;
129622;Anand;Pranav;U;;IND;India;;
129623;Suraj;Mulangi;U;;IND;India;;
129624;Libor;Bena;U;19860103;CZE;Czechia;;
129625;Kaja;Kropacek;U;19800406;CZE;Czechia;;
129626;Erik;Valerian;U;19830906;CZE;Czechia;;
129627;Adam;Dominik;R;19871001;CZE;Czechia;;
129628;Ondrej;Hynek;R;19900115;CZE;Czechia;;
129629;Massimiliano;Morelli;U;19680303;ITA;Italy;;
129630;Aldo;De Florio;L;19900923;ITA;Italy;;
129631;Kyle;Bowers;U;19780422;USA;United States of America;;
129632;Slim;Abbassi;U;19910401;TUN;Tunisia;;
129633;Zied;Skik;U;19870117;TUN;Tunisia;;
129634;Skander;Kharrat;U;19890908;TUN;Tunisia;;
129635;Gianmarco;Capano;U;19891129;ITA;Italy;;
129636;Marco;Cullura;U;19870118;ITA;Italy;;
129637;Matteo;Tosi;U;19801023;ITA;Italy;;
129638;Toni;Pflug;U;19900117;GER;Germany;;
129639;Todd;Smith;U;19700528;USA;United States of America;;
129640;Marten;Tamla;R;19810915;EST;Estonia;;
129641;Christopher H;Porte;U;;USA;United States of America;;
129642;Taylor;Craybill;U;19890525;USA;United States of America;;
129643;Alexander;Lidzar;U;19881014;KAZ;Kazakhstan;;
129644;Woo Ram;Lee;U;19880227;KOR;South Korea;;
129645;Roberto;Melchiorre;U;19740120;ITA;Italy;;
129646;Michele;Bruno Franco;U;19870504;ITA;Italy;;
129647;Simone;La Pira;U;19830506;ITA;Italy;;
129648;Matteo;Accatino;U;19880103;ITA;Italy;;
129649;Giuseppe;Pagliarello;U;19761030;ITA;Italy;;
129650;Daniel;Moser;U;19890503;NZL;New Zealand;;
129651;Daniel;Nevrkla;L;19880512;CZE;Czechia;;
129652;Dhruv;Gupta;U;19890208;IND;India;;
129653;Emanuel;Rehola;R;19900725;CZE;Czechia;;
129654;Roman;Hecko;U;19810701;CZE;Czechia;;
129655;Martin;Kaspar;R;19891017;CZE;Czechia;;
129656;Anton;Talle;U;19820223;USA;United States of America;;
129657;Ulraih;Capaul;U;19880909;USA;United States of America;;
129658;Tomas;Bod;U;19890819;SVK;Slovakia;;
129659;Tomas;Mandulak;U;19891108;SVK;Slovakia;;
129660;Dara;Mcloughlin;R;19860605;IRL;Ireland;;
129661;Paul;Foley;U;19880104;IRL;Ireland;;
129662;Darragh;Rowan;U;19861010;IRL;Ireland;;
129663;Simon;Wrafter;R;19880913;IRL;Ireland;;
129664;Adrian;Carapcea;U;19850601;ROU;Romania;;
129665;Federico;Montalenti;U;19851206;ITA;Italy;;
129666;Francisco;Charters;R;19910805;POR;Portugal;;
129667;Georgy;Burtsev;U;19910912;RUS;Russia;;
129668;Martin;Eilers;U;19780820;GER;Germany;;
129669;Phillip;Eilers;U;19860404;GER;Germany;;
129670;Israel;Sevilla Maruhenda;U;19780411;ESP;Spain;;
129671;Jose Ramon;Llompart;U;;ESP;Spain;;
129672;Bartolome;Castro;U;;ESP;Spain;;
129673;Harry;Sanchez Plummer;U;19891220;ESP;Spain;;
129674;Jose Luis;Diaz;U;;ESP;Spain;;
129675;Ryan;Heller;U;19850404;USA;United States of America;;
129676;Jakub;Musznski;U;19880617;POL;Poland;;
129677;Christopher;Kucharski;U;19891205;POL;Poland;;
129678;Gracjan;Przewlocki;U;19860617;POL;Poland;;
129679;Maciej;Wojcik;U;19860711;POL;Poland;;
129680;Marcin;Gosieniecki;U;19820202;POL;Poland;;
129681;Robert;Van Straaten;U;19850410;NED;Netherlands;;
129682;Xavier;Brito;U;19840209;ECU;Ecuador;;
129683;Edwin;Coellar;U;19860320;ECU;Ecuador;;
129684;Antonio;Brito;U;19850615;ECU;Ecuador;;
129685;Juraj;Sudra;U;19770623;SVK;Slovakia;;
129686;Alexis;Carracedo;U;19880402;CHI;Chile;;
129687;Jake;Brougham;U;19900212;USA;United States of America;;
129688;Brian;Cory;U;19660215;USA;United States of America;;
129689;Landon;Browne;U;19870427;USA;United States of America;;
129690;Patrick;Tool;U;19860704;USA;United States of America;;
129691;John;Goodrich;U;19841001;USA;United States of America;;
129692;Miro;Beran;U;19750109;USA;United States of America;;
129693;Roman;Vaskine;U;19900812;RUS;Russia;;
129694;Valentin;Kryuchkov;U;19820829;RUS;Russia;;
129695;Vladislav;Gilmanshin;U;19890219;RUS;Russia;;
129696;Russell;Woolwright;U;19840201;GBR;Great Britain;;
129697;Sebastian;Jackson;U;19711230;GBR;Great Britain;;
129698;John;Jordan;L;19910105;GBR;Great Britain;;
129699;Peter;Murray;U;19860110;GBR;Great Britain;;
129700;Michael;Tolman;U;19840517;GBR;Great Britain;;
129701;Martin;Dalton;U;19880423;GBR;Great Britain;;
129702;Gustavo;Russo;U;19870802;BRA;Brazil;;
129703;Alexandre;Astolfi;U;19890625;BRA;Brazil;;
129704;Cauli;Ferraz;U;19880526;BRA;Brazil;;
129705;Jan;Popov;U;19891012;FIN;Finland;;
129706;Riku;Vikman;U;19900426;FIN;Finland;;
129707;Federico;Bolognesi;U;19880924;ITA;Italy;;
129708;Iskander;Latipov;U;19890725;RUS;Russia;;
129709;Andres;Lovado;U;19880516;COL;Colombia;;
129710;Yulfredis;Almenarez;U;19891216;COL;Colombia;;
129711;Sergio Eduardo;Lopez Ramirez;U;19901018;COL;Colombia;;
129712;Jorge;Hormaechea Nunez;U;19880214;ESP;Spain;;
129713;Stefan;Privee;U;19891201;BEL;Belgium;;
129714;Justin;Kates;U;19820520;CAN;Canada;;
129715;Porus;Jetli;U;19841208;USA;United States of America;;
129716;Mark;Clemente;U;19860519;USA;United States of America;;
129717;Obid;Ikramov;U;19900929;UZB;Uzbekistan;;
129718;Anvar;Kadirov;U;19870519;UZB;Uzbekistan;;
129719;Rustam;Rafikov;U;19910709;UZB;Uzbekistan;;
129720;Roman;Ogarkov;U;19890104;RUS;Russia;;
129721;Shane;Collins;U;19861124;USA;United States of America;;
129722;Alexandre;Labrosse;U;19880207;CAN;Canada;;
129723;Julien;Gauthier;U;19890418;CAN;Canada;;
129724;Claudio;Andrade;U;19911226;BRA;Brazil;;
129725;Andrea;Marcon;U;19731128;BLR;Belarus;;
129726;Alexandru;Zorlentan;U;19900210;ROU;Romania;;
129727;Cornel;Mirciov;U;19881108;AUS;Australia;;
129728;Andrey;Morozov;U;19900403;RUS;Russia;;
129729;Fedor;Kapitonov;U;19900714;RUS;Russia;;
129730;Mervin;Smit;U;19790420;NED;Netherlands;;
129731;Leonardo;Squarzon;U;19730618;ARG;Argentina;;
129732;Carlos;Brentano;U;19900422;BRA;Brazil;;
129733;Marcos;Gregol;U;19870817;BRA;Brazil;;
129734;Daniel;Canellas;U;19900106;BRA;Brazil;;
129735;Renan;Nardelli;U;19880602;BRA;Brazil;;
129736;Felipe;Poffo;U;19910320;BRA;Brazil;;
129737;Herbert;Jerich;R;19780628;AUT;Austria;;
129738;Juan;Escobar;R;19910515;ECU;Ecuador;;
129739;Daniel;Belovic;U;19880928;SUI;Switzerland;;
